Latitude,Longitude,Time,Date,Number of Sats,GPS Speed (Kn),GPS True Heading,GPS Magnetic Variation,HDOP,C Magnetic Heading,C True Heading,Pitch Angle,Roll Angle,C Inside Temp (c),DFS Depth (m),DTB Height (m),Total Water Column (m),Batt Percent,Power Watts,Watt-Hours,Batt Volts,Batt Ampers,Batt State,Time to Empty,Current Step,Dist To Next (m),Next Speed (kn),Vehicle Speed (kn),Motor Speed CMD,Next Heading,Next Long,Next Lat,Next Depth (m),Depth Goal (m),Vehicle State,Error State,Distance to Track (m),Fin Pitch R,Fin Pitch L,Pitch Goal,Fin Yaw T,Fin Yaw B,Yaw Goal,Fin Roll,DVL-Depth (m),DVL -Altitude (m),DVL -Water Column (m),DVL-FixType,DVL-FixQuality,DVL-Temperature,Conductivity (mmhos/cm),Temperature (c),Salinity (ppt),Sound Speed (m/s),Date m/d/y   ,Time hh:mm:ss,Temp C,SpCond mS/cm,Sal ppt,Depth feet,pH,pH mV,Turbid+ NTU,Chl ug/L,BGA-PC cells/mL,ODOsat %,ODO mg/L,Battery volts,ROSEM Command Type
25.91240627,-80.13759728,45:55.0,2/4/22,8,1.081,209.5,-7.155757217,1.16,216.9,207.65,0.92,-0.87,28.2,0.01,3.44,3.45,91,26,503.6,16.3,-1.5,D,1314.6,5,6.522,1,1.07,154,211.18,-80.13763105,25.91235608,0,0,1,N,0.6461981,63,63,11,146,146,212.3007,0,9999.99,3.45,3.577,2,9,24.7,0,24.70000076,37.83,1536.689,2/4/22,16:21:02,22.5,56.79,37.83,1.079,7.75,-44.1,-3.5,3.7,-4540,74.5,5.18,12.5,
25.91240241,-80.13760011,45:56.0,2/4/22,8,1.092,214.5,-7.155757217,1.16,217,207.75,1.21,-0.4,28.2,0.01,3.41,3.42,91,25,503.6,16.3,-1.5,D,1327,5,6.009,1,1.11,154,210.99,-80.13763105,25.91235608,0,0,1,N,0.6268054,64,64,11,146,146,212.5608,0,9999.99,3.42,3.547,2,9,24.7,0,24.70000076,38.07,1536.94842,2/4/22,16:21:03,22.52,57.11,38.07,1.075,7.77,-44.8,-4.2,-1.9,-5339,74.3,5.16,12.5,
25.91239766,-80.13760284,45:57.0,2/4/22,8,1.102,213.66,-7.155757217,1.16,217,207.75,1.2,-3.79,28.2,0.01,3.39,3.4,91,25,503.6,16.3,-1.5,D,1327,6,19.52,1,1.09,154,171.28,-80.13757325,25.91222414,0,0,1,N,4.364028,64,64,11,15,15,179.6521,0,9999.99,3.4,3.527,2,9,24.7,0,24.70000076,37.85,1536.70988,2/4/22,16:21:04,22.51,56.82,37.85,1.083,7.76,-44.2,-4.9,-3.5,-2433,74.4,5.17,12.6,
25.9123944,-80.13760559,45:58.0,2/4/22,8,1.096,220.35,-7.155757217,1.16,214.4,205.02,1.14,-2.26,28.2,0.01,3.37,3.38,91,25,503.6,16.3,-1.5,D,1327,6,19.206,1,1.1,154,170.31,-80.13757325,25.91222414,0,0,1,N,4.010539,62,62,11,22,22,178.3189,0,9999.99,3.38,3.507,2,9,24.7,0,24.70000076,37.83,1536.68806,2/4/22,16:21:06,22.5,56.8,37.83,1.059,7.76,-44.2,-2.9,1.6,-629,74.2,5.16,12.5,
25.91239023,-80.13760804,45:59.1,2/4/22,8,1.108,217.03,-7.155757217,1.16,210.2,200.63,1.19,-2.73,28.2,0.01,3.33,3.34,91,26,503.6,16.3,-1.6,D,1279.2,6,18.793,1,1.09,154,169.33,-80.13757325,25.91222414,0,0,1,N,3.563612,64,64,11,32,32,176.9483,0,9999.99,3.34,3.467,2,9,24.7,0,24.70000076,37.81,1536.66661,2/4/22,16:21:07,22.51,56.76,37.81,1.065,7.76,-44.4,-3.9,-5.6,-3975,74.1,5.16,12.4,
25.91238542,-80.13761023,46:00.1,2/4/22,8,1.081,214.69,-7.155757217,1.16,203.2,193.34,1.43,-0.41,28.2,0.01,3.29,3.3,91,26,503.6,16.3,-1.6,D,1279.2,6,18.311,1,1.08,154,168.35,-80.13757325,25.91222414,0,0,1,N,3.165956,66,66,11,53,53,175.5844,0,9999.99,3.3,3.427,2,9,24.6,0,24.60000038,37.91,1536.53576,2/4/22,16:21:08,22.49,56.89,37.91,1.087,7.76,-44.2,-4.1,-1.5,-2799,74.1,5.15,12.6,
25.91238094,-80.13761194,46:01.1,2/4/22,7,1.044,211.57,-7.155757217,1.16,198.4,188.38,1.61,-0.57,28.2,0.01,3.28,3.29,91,26,503.6,16.3,-1.6,D,1279.2,6,17.859,1,1.06,154,167.49,-80.13757325,25.91222414,0,0,1,N,2.818052,66,66,11,69,69,174.3807,0,9999.99,3.29,3.417,2,9,24.6,0,24.60000038,37.59,1536.18834,2/4/22,16:21:09,22.5,56.47,37.59,1.043,7.76,-44.2,-4.9,-4.1,-3259,74,5.16,12.3,
25.91237594,-80.13761304,46:02.1,2/4/22,7,1.07,203.9,-7.155757217,1.16,194.4,184.27,1.3,0.29,28.2,0.01,3.26,3.26,91,26,503.6,16.3,-1.6,D,1279.2,6,17.342,1,1.06,154,166.73,-80.13757325,25.91222414,0,0,1,N,2.512097,65,65,11,84,84,173.3986,0,9999.99,3.27,3.397,2,9,24.6,0,24.60000038,37.95,1536.57855,2/4/22,16:21:10,22.48,56.95,37.95,1.05,7.76,-44.2,-4.8,-2.7,-1257,74,5.15,12.4,
25.91237079,-80.13761348,46:03.1,2/4/22,7,1.045,198.36,-7.155757217,1.16,190.7,180.48,1.25,-0.65,28.1,0.01,3.23,3.24,91,26,503.5,16.3,-1.5,D,1316,6,16.795,1,1.05,154,166.14,-80.13757325,25.91222414,0,0,1,N,2.257778,65,65,11,96,96,172.6844,0,9999.99,3.24,3.367,2,9,24.6,0,24.60000038,37.27,1535.84159,2/4/22,16:21:11,22.48,56.05,37.27,1.051,7.76,-44.3,-4,-0.2,-3563,74.1,5.17,12.6,
25.91236576,-80.13761359,46:04.1,2/4/22,7,1.039,193.05,-7.155757217,1.16,188.2,177.94,1.23,-1.52,28.2,0.01,3.23,3.24,91,26,503.5,16.3,-1.5,D,1316,6,16.257,1,1.06,154,165.63,-80.13757325,25.91222414,0,0,1,N,2.037027,64,64,11,104,104,172.1042,0,9999.99,3.24,3.367,2,9,24.6,0,24.60000038,38.02,1536.65493,2/4/22,16:21:12,22.48,57.04,38.02,1.064,7.76,-44.2,-4,0.1,-2055,74.1,5.15,12.5,
25.91236063,-80.13761385,46:05.1,2/4/22,7,1.029,191.9,-7.155757217,1.16,186.1,175.81,1.37,-1.29,28.2,0.01,3.21,3.21,91,26,503.5,16.3,-1.5,D,1316,6,15.711,1,1.04,154,165.02,-80.13757325,25.91222414,0,0,1,N,1.803249,65,65,11,109,109,171.2348,0,9999.99,3.22,3.347,2,9,24.6,0,24.60000038,37.29,1535.86306,2/4/22,16:21:13,22.47,56.07,37.29,1.049,7.75,-43.9,-5,-3.8,-4592,74,5.17,12.4,
25.91235563,-80.13761381,46:06.1,2/4/22,7,1.019,188.08,-7.155757217,1.16,183.6,173.28,1.16,-1.09,28.2,0,3.2,3.21,91,26,503.5,16.3,-1.6,D,1304.6,6,15.173,1,1.05,154,164.49,-80.13757325,25.91222414,0,0,1,N,1.601626,64,64,11,113,113,169.8164,0,9999.99,3.21,3.337,2,9,24.6,0,24.60000038,38.28,1536.93619,2/4/22,16:21:14,22.47,57.38,38.28,1.079,7.76,-44.2,-4.6,-1.8,-4109,74,5.13,12.5,
25.91235061,-80.13761382,46:07.1,2/4/22,7,1.104,186.74,-7.155757217,1.16,183.2,172.88,1.03,-2.31,28.2,0.01,3.19,3.2,91,26,503.5,16.3,-1.6,D,1304.6,6,14.637,1,1.05,154,163.9,-80.13757325,25.91222414,0,0,1,N,1.39341,63,63,11,109,109,168.3754,0,9999.99,3.2,3.327,2,9,24.6,0,24.60000038,37.03,1535.58145,2/4/22,16:21:15,22.46,55.73,37.03,1.05,7.76,-44.2,-4,0.9,-3617,74,5.18,12.5,
25.91234544,-80.13761347,46:08.1,2/4/22,8,1.072,183.65,-7.155757217,1.16,181.9,171.57,0.78,-1.45,28.2,0.01,3.16,3.16,91,26,503.5,16.3,-1.6,D,1304.6,6,14.076,1,1.06,154,163.39,-80.13757325,25.91222414,0,0,1,N,1.214364,62,62,11,109,109,167.1254,0,9999.99,3.17,3.297,2,9,24.6,0,24.60000038,38.34,1537.0017,2/4/22,16:21:16,22.48,57.47,38.34,1.078,7.76,-44.2,-3.2,-1.6,-1108,73.8,5.12,12.6,
25.91233996,-80.13761276,46:09.1,2/4/22,8,1.078,182.56,-7.155757217,1.16,180.2,169.87,1.46,-1.01,28.2,0,3.16,3.16,91,26,503.5,16.3,-1.6,D,1304.6,6,13.472,1,1.05,154,162.94,-80.13757325,25.91222414,0,0,1,N,1.058128,66,66,11,112,112,166.0288,0,9999.99,3.17,3.297,2,9,24.6,0,24.60000038,36.95,1535.49483,2/4/22,16:21:17,22.47,55.62,36.95,1.092,7.75,-44.1,-4.9,-4.1,-1402,74,5.18,12.4,
25.91233446,-80.13761192,46:10.2,2/4/22,7,0.998,180.64,-7.155757217,1.16,179.1,168.77,1.29,-2.3,28.2,0.01,3.15,3.16,91,25,503.5,16.3,-1.5,D,1363.8,6,12.862,1,1.06,154,162.5,-80.13757325,25.91222414,0,0,1,N,0.9122423,64,64,11,112,112,164.9991,0,9999.99,3.16,3.287,2,9,24.6,0,24.60000038,38.36,1537.02325,2/4/22,16:21:18,22.49,57.5,38.36,1.06,7.76,-44.2,-4.9,-6.2,35,74,5.13,12.5,
25.91232977,-80.1376111,46:11.2,2/4/22,8,0.961,180.17,-7.155757217,1.16,177.9,167.57,1.02,-1.25,28.3,0.01,3.13,3.14,91,25,503.5,16.3,-1.5,D,1363.8,6,12.341,1,1.07,154,162.14,-80.13757325,25.91222414,0,0,1,N,0.7944683,63,63,11,113,113,164.1656,0,9999.99,3.14,3.267,2,9,24.6,0,24.60000038,37.11,1535.66816,2/4/22,16:21:19,22.49,55.83,37.11,1.068,7.76,-44.2,-3.1,1.2,-4141,73.9,5.17,12.5,
25.91232447,-80.13761051,46:12.2,2/4/22,8,1.072,179.79,-7.155757217,1.16,176.4,166.07,0.93,-1.05,28.3,0.01,3.13,3.14,91,25,503.5,16.3,-1.5,D,1363.8,6,11.762,1,1.06,154,161.53,-80.13757325,25.91222414,0,0,1,N,0.6320624,63,63,11,115,115,163.0114,0,9999.99,3.14,3.267,2,9,24.6,0,24.60000038,38.3,1536.95805,2/4/22,16:21:20,22.52,57.42,38.3,1.088,7.76,-44.2,-3.6,-0.1,-5848,73.8,5.12,12.6,
25.91231948,-80.13760948,46:13.2,2/4/22,8,1.046,177.49,-7.155757217,1.16,175.1,164.78,1.33,-1.05,28.2,0.01,3.1,3.11,91,25,503.5,16.3,-1.5,D,1323.4,6,11.204,1,1.06,154,161.13,-80.13757325,25.91222414,0,0,1,N,0.5229012,65,65,11,116,116,162.2336,0,9999.99,3.11,3.237,2,9,24.6,0,24.60000038,36.92,1535.46205,2/4/22,16:21:21,22.51,55.57,36.92,1.087,7.76,-44.1,-3.2,-0.5,-1990,73.8,5.16,12.4,
25.91231395,-80.13760834,46:14.2,2/4/22,8,1.058,174.54,-7.155757217,1.16,174.2,163.89,1.3,-1.35,28.2,0,3.1,3.1,91,25,503.5,16.3,-1.5,D,1323.4,6,10.585,1,1.06,154,160.64,-80.13757325,25.91222414,0,0,1,N,0.4016122,65,65,11,117,117,161.3678,0,9999.99,3.11,3.237,2,9,24.6,0,24.60000038,38.49,1537.16386,2/4/22,16:21:22,22.53,57.67,38.49,1.067,7.76,-44.2,-3.6,-4.5,-2080,73.6,5.1,12.6,
25.91230896,-80.13760699,46:15.2,2/4/22,7,1.013,172.76,-7.155757217,1.16,173.2,162.9,1.32,-1.47,28.2,0.01,3.09,3.1,91,25,503.5,16.3,-1.5,D,1323.4,6,10.017,1,1.05,154,160.31,-80.13757325,25.91222414,0,0,1,N,0.3229149,64,64,11,119,119,160.8052,0,9999.99,3.1,3.227,2,9,24.6,0,24.60000038,36.98,1535.52706,2/4/22,16:21:23,22.53,55.65,36.98,1.077,7.76,-44.2,-4,1.9,-1992,73.7,5.15,12.6,
25.91230416,-80.1376061,46:16.2,2/4/22,8,1.101,172.44,-7.155757217,1.16,172.3,162.01,1.18,-1.57,28.3,0.01,3.07,3.08,91,25,503.5,16.3,-1.5,D,1323.4,6,9.485,1,1.05,154,159.74,-80.13757325,25.91222414,0,0,1,N,0.2105583,63,63,11,119,119,160.0015,0,9999.99,3.08,3.207,2,9,24.6,0,24.60000038,38.56,1537.24022,2/4/22,16:21:24,22.55,57.76,38.56,1.07,7.76,-44.2,-3.3,-1.6,-2905,73.8,5.11,12.5,
25.91229916,-80.13760457,46:17.2,2/4/22,8,1.125,170.95,-7.155757217,1.16,171.3,161.02,1.17,-2.01,28.2,0,3.06,3.06,91,25,503.4,16.3,-1.5,D,1331.8,6,8.911,1,1.06,154,159.42,-80.13757325,25.91222414,0,0,1,N,0.1474225,64,64,11,121,121,159.5495,0,9999.99,3.07,3.197,2,9,24.6,0,24.60000038,36.97,1535.51651,2/4/22,16:21:25,22.54,55.65,36.97,1.046,7.76,-44.2,-3.9,-3.3,-2383,73.8,5.16,12.5,
25.91229381,-80.13760311,46:18.2,2/4/22,7,1.051,170.12,-7.155757217,1.16,171,160.73,1.24,-1.93,28.2,0,3.03,3.03,91,25,503.4,16.3,-1.5,D,1331.8,6,8.302,1,1.05,154,158.92,-80.13757325,25.91222414,0,0,1,N,6.45E-02,64,64,11,120,120,158.9556,0,9999.99,3.04,3.167,2,9,24.6,0,24.60000038,38.39,1537.05543,2/4/22,16:21:26,22.56,57.54,38.39,1.067,7.76,-44.2,-3.8,-0.7,-4505,73.8,5.11,12.5,
25.91228882,-80.13760136,46:19.2,2/4/22,7,1.034,168.44,-7.155757217,1.16,170.4,160.13,1.03,-1.6,28.2,0.01,3.03,3.04,91,25,503.4,16.3,-1.5,D,1331.8,6,7.723,1,1.06,154,158.65,-80.13757325,25.91222414,0,0,1,N,2.40E-02,63,63,11,121,121,158.6657,0,9999.99,3.04,3.167,2,9,24.6,0,24.60000038,36.94,1535.484,2/4/22,16:21:27,22.55,55.6,36.94,1.084,7.76,-44.2,-3.4,-5.3,-3009,73.8,5.16,12.5,
25.91228428,-80.13759961,46:20.2,2/4/22,7,0.989,167.28,-7.155757217,1.16,169.2,158.96,1.28,-1.59,28.3,0.01,3.03,3.04,91,25,503.4,16.3,-1.5,D,1332.5,6,7.188,1,1.06,154,158.48,-80.13757325,25.91222414,0,0,1,N,8.22E-04,65,65,11,125,125,158.4879,0,9999.99,3.04,3.167,2,9,24.6,0,24.60000038,38.41,1537.07781,2/4/22,16:21:28,22.57,57.56,38.41,1.091,7.76,-44.6,-3.8,-5.4,-3034,73.8,5.11,12.5,
25.91227966,-80.13759797,46:21.2,2/4/22,7,1.075,167.27,-7.155757217,1.16,168.8,158.56,1.36,-1.41,28.3,0.01,3.04,3.05,91,25,503.4,16.3,-1.5,D,1332.5,6,6.65,1,1.07,154,158.18,-80.13757325,25.91222414,0,0,1,N,3.62E-02,65,65,11,126,126,158.2348,0,9999.99,3.05,3.177,2,9,24.6,0,24.60000038,37.22,1535.78745,2/4/22,16:21:29,22.55,55.98,37.22,1.049,7.76,-44.2,-3.1,-4,-2869,73.9,5.15,12.3,
25.91227481,-80.13759631,46:22.2,2/4/22,7,1.058,166.69,-7.155757217,1.16,168.3,158.07,1,-1.75,28.2,0.01,3.03,3.04,91,25,503.4,16.3,-1.5,D,1332.5,6,6.088,1,1.08,154,157.73,-80.13757325,25.91222414,0,0,1,N,8.14E-02,63,63,11,126,126,157.911,0,9999.99,3.04,3.167,2,9,24.6,0,24.60000038,38.45,1537.12063,2/4/22,16:21:30,22.57,57.61,38.45,1.058,7.76,-44.2,-2.8,-0.6,-5034,73.9,5.12,12.5,
25.91226968,-80.13759495,46:23.2,2/4/22,7,1.119,166.7,-7.155757217,1.16,167.4,157.19,1.25,-1.96,28.3,0.01,3.01,3.01,91,25,503.4,16.3,-1.5,D,1332.5,7,18.165,1,1.08,154,112.67,-80.13742736,25.91220672,0,0,1,N,4.793974,64,64,11,5,5,121.7459,0,9999.99,3.02,3.147,2,9,24.6,0,24.60000038,36.96,1535.50566,2/4/22,16:21:31,22.56,55.63,36.96,1.052,7.76,-44.2,-4.7,-0.9,-1913,74,5.17,12.4,
25.91226454,-80.13759336,46:24.2,2/4/22,7,1.088,167.56,-7.155757217,1.16,163.5,153.39,0.87,-2.63,28.2,0,2.99,2.99,91,25,503.4,16.3,-1.5,D,1342.7,7,17.804,1,1.09,154,111.17,-80.13742736,25.91220672,0,0,1,N,4.246552,62,62,11,5,5,119.6636,0,9999.99,3,3.127,2,9,24.6,0,24.60000038,38.5,1537.17478,2/4/22,16:21:32,22.58,57.68,38.5,1.062,7.76,-44.3,-3.1,-0.1,-1381,74,5.12,12.5,
25.91225997,-80.13759171,46:25.2,2/4/22,7,0.895,167.7,-7.155757217,1.16,159.3,149.32,1.47,-2.74,28.3,0.01,2.99,3,91,25,503.4,16.3,-1.5,D,1342.7,7,17.472,1,1.06,154,109.81,-80.13742736,25.91220672,0,0,1,N,3.751608,66,66,11,5,5,117.6903,0,9999.99,3,3.127,2,9,24.6,0,24.60000038,37.07,1535.62488,2/4/22,16:21:33,22.56,55.78,37.07,1.071,7.76,-44.2,-3.9,-4.7,-1733,74.1,5.17,12.4,
25.91225553,-80.13759006,46:26.2,2/4/22,7,0.941,165.59,-7.155757217,1.16,153.8,144.04,1.68,-1.83,28.2,0.01,2.99,3,91,25,503.4,16.3,-1.5,D,1342.7,7,17.154,1,1.03,154,108.44,-80.13742736,25.91220672,0,0,1,N,3.284864,67,67,11,14,14,115.6992,0,9999.99,3,3.127,2,9,24.5,0,24.60000038,38.5,1537.17522,2/4/22,16:21:34,22.59,57.68,38.5,1.039,7.75,-43.9,-3.8,-4.2,-3034,74.1,5.13,12.5,
25.91225166,-80.13758845,46:27.2,2/4/22,7,0.971,162.97,-7.155757217,1.16,147,137.58,1.91,-2.15,28.2,0.01,3.01,3.01,91,25,503.4,16.3,-1.5,D,1342.7,7,16.869,1,1,154,107.23,-80.13742736,25.91220672,0,0,1,N,2.873758,68,68,11,29,29,113.8661,0,9999.99,3.02,3.147,2,9,24.5,0,24.5,37.04,1535.35109,2/4/22,16:21:35,22.58,55.74,37.04,1.03,7.76,-44.2,-2.6,-2.7,-2933,74.1,5.18,12.5,
25.91224773,-80.13758575,46:28.2,2/4/22,7,0.931,155.03,-7.155757217,1.16,142.2,133.06,1.31,-1.62,28.3,0.01,3.01,3.02,91,26,503.4,16.3,-1.5,D,1314.8,7,16.485,1,0.98,154,106.06,-80.13742736,25.91220672,0,0,1,N,2.467024,65,65,11,39,39,112.1012,0,9999.99,3.02,3.147,2,9,24.6,0,24.60000038,38.53,1537.20764,2/4/22,16:21:36,22.59,57.72,38.53,1.058,7.76,-44.2,-2.7,-4.3,-3063,74.2,5.14,12.7,
25.91224342,-80.13758221,46:29.2,2/4/22,7,0.999,150.66,-7.155757217,1.16,137.3,128.47,1.22,-1.17,28.3,0.01,2.98,2.99,91,26,503.4,16.3,-1.5,D,1314.8,7,16.017,1,0.97,154,104.76,-80.13742736,25.91220672,0,0,1,N,2.034457,64,64,11,54,54,110.1295,0,9999.99,3,3.127,2,9,24.5,0,24.60000038,36.92,1535.46226,2/4/22,16:21:37,22.58,55.59,36.92,1.045,7.76,-44.2,-3.5,-4,-3352,74.4,5.19,12.4,
25.91223993,-80.13757904,46:30.2,2/4/22,7,0.902,147.21,-7.155757217,1.16,133.4,124.84,1.38,-1.14,28.3,0.01,2.98,2.98,91,26,503.4,16.3,-1.5,D,1314.8,7,15.613,1,0.96,154,103.68,-80.13742736,25.91220672,0,0,1,N,1.691533,65,65,11,61,61,108.4524,0,9999.99,2.99,3.117,2,9,24.5,0,24.5,38.55,1536.98928,2/4/22,16:21:38,22.59,57.74,38.55,1.074,7.75,-44.1,-4.2,-6.3,-458,74.4,5.15,12.7,
25.9122366,-80.13757521,46:31.2,2/4/22,7,0.936,141.95,-7.155757217,1.16,129.1,120.84,1.2,-2.28,28.3,0.01,3.06,3.07,91,26,503.4,16.3,-1.6,D,1298.4,7,15.156,1,0.99,154,102.66,-80.13742736,25.91220672,0,0,1,N,1.373742,64,64,11,71,71,106.8478,0,9999.99,3.07,3.197,2,9,24.5,0,24.5,37.18,1535.50311,2/4/22,16:21:39,22.57,55.92,37.18,1.038,7.76,-44.2,-4.5,-1.9,-2609,74.5,5.19,12.6,
25.91223393,-80.13757186,46:32.2,2/4/22,7,0.82,135.76,-7.155757217,1.16,125.5,117.5,1.35,-2.57,28.2,0.01,3.07,3.08,91,26,503.4,16.3,-1.6,D,1298.4,7,14.766,1,1,154,101.82,-80.13742736,25.91220672,0,0,1,N,1.117122,65,65,11,65,65,105.5599,0,9999.99,3.08,3.207,2,9,24.5,0,24.5,38.47,1536.90256,2/4/22,16:21:40,22.59,57.65,38.47,1.089,7.75,-44.1,-2.9,-0.2,-3672,74.5,5.16,12.6,
25.91223141,-80.13756784,46:33.2,2/4/22,8,0.968,127.39,-7.155757217,1.16,122.4,114.63,1.44,-2.77,28.3,0.01,3.1,3.11,91,26,503.4,16.3,-1.6,D,1298.4,7,14.316,1,0.99,154,101.06,-80.13742736,25.91220672,0,0,1,N,0.8890543,66,66,11,84,84,103.9054,0,9999.99,3.11,3.237,2,9,24.5,0,24.5,37,1535.30778,2/4/22,16:21:41,22.57,55.69,37,1.021,7.76,-44.2,-4,-1.1,-3110,74.6,5.21,12.4,
25.91222856,-80.13756335,46:34.2,2/4/22,8,0.973,128.36,-7.155757217,1.16,119,111.49,1.25,-2.89,28.3,0.01,3.13,3.14,91,26,503.4,16.3,-1.6,D,1298.4,7,13.816,1,0.97,154,100.12,-80.13742736,25.91220672,0,0,1,N,0.6338006,65,65,11,87,87,102.0916,0,9999.99,3.14,3.267,2,9,24.5,0,24.5,38.59,1537.0328,2/4/22,16:21:42,22.59,57.8,38.59,1.061,7.75,-44.1,-3.9,0,-2155,74.6,5.16,12.5,
25.91222577,-80.13755866,46:35.2,2/4/22,8,1.053,125.01,-7.155757217,1.16,117.6,110.19,0.88,-3.16,28.3,0,3.13,3.13,91,25,503.3,16.3,-1.5,D,1327.2,7,13.302,1,0.98,154,99.16,-80.13742736,25.91220672,0,0,1,N,0.3859022,62,62,11,88,88,100.3236,0,9999.99,3.14,3.267,2,9,24.5,0,24.5,37,1535.3075,2/4/22,16:21:43,22.57,55.69,37,1.06,7.76,-44.2,-4.1,-3.4,-2271,74.6,5.21,12.5,
25.91222333,-80.13755427,46:36.2,2/4/22,8,0.932,123.17,-7.155757217,1.16,114.5,107.33,1.15,-4.14,28.3,0.01,3.14,3.15,91,25,503.3,16.3,-1.5,D,1327.2,7,12.827,1,1,154,98.28,-80.13742736,25.91220672,0,0,1,N,0.1723687,65,65,11,91,91,98.79591,0,9999.99,3.15,3.277,2,9,24.5,0,24.5,38.73,1537.18457,2/4/22,16:21:44,22.59,57.98,38.73,1.093,7.76,-44.2,-3.4,-2.4,-1638,74.6,5.16,12.5,
25.91222101,-80.13754866,46:37.2,2/4/22,8,0.963,116.19,-7.155757217,1.16,112.5,105.48,1.22,-3.1,28.3,0.01,3.15,3.16,91,25,503.3,16.3,-1.5,D,1327.2,7,12.235,1,1,154,97.46,-80.13742736,25.91220672,0,0,1,N,1.15E-02,64,64,11,95,95,97.47971,0,9999.99,3.16,3.287,2,9,24.5,0,24.5,37.06,1535.37284,2/4/22,16:21:45,22.57,55.76,37.06,1.026,7.76,-44.2,-3.8,-3,-4034,74.8,5.22,12.5,
25.91221903,-80.13754457,46:38.2,2/4/22,8,0.989,116.02,-7.155757217,1.16,110,103.16,1.15,-2.63,28.2,0.01,3.16,3.17,91,25,503.3,16.3,-1.5,D,1353.8,7,11.803,1,1.01,154,96.66,-80.13742736,25.91220672,0,0,1,N,0.1774806,64,64,11,98,98,96.29094,0,9999.99,3.17,3.297,2,9,24.5,0,24.5,38.72,1537.17377,2/4/22,16:21:46,22.59,57.97,38.72,1.047,7.76,-44.2,-3,-1.3,-2607,74.8,5.17,12.5,
25.91221728,-80.13753975,46:39.2,2/4/22,8,1.018,111.55,-7.155757217,1.16,108,101.31,1.12,-3.31,28.2,0,3.19,3.19,91,25,503.3,16.3,-1.5,D,1353.8,7,11.303,1,0.98,154,95.96,-80.13742736,25.91220672,0,0,1,N,0.3102661,64,64,11,102,102,95.34088,0,9999.99,3.2,3.327,2,9,24.5,0,24.5,37.2,1535.52461,2/4/22,16:21:47,22.56,55.95,37.2,1.048,7.75,-44.1,-3.1,-4.2,-1361,74.9,5.23,12.5,
25.91221557,-80.13753402,46:40.2,2/4/22,8,1.018,108.34,-7.155757217,1.16,106.4,99.83,1.23,-3.98,28.2,0.01,3.19,3.2,91,25,503.3,16.3,-1.5,D,1353.8,7,10.713,1,0.99,154,95.27,-80.13742736,25.91220672,0,0,1,N,0.4264634,64,64,11,106,106,94.51025,0,9999.99,3.2,3.327,2,9,24.5,0,24.5,38.98,1537.45575,2/4/22,16:21:48,22.6,58.32,38.98,1.042,7.76,-44.2,-3.9,-3.9,-3506,74.9,5.17,12.6,
25.912214,-80.13752884,46:41.3,2/4/22,8,0.965,108,-7.155757217,1.16,104.9,98.43,0.8,-2.7,28.3,0.01,3.23,3.24,91,25,503.3,16.3,-1.5,D,1353.8,7,10.182,1,0.97,154,94.56,-80.13742736,25.91220672,0,0,1,N,0.5288329,61,61,11,107,107,93.77975,0,9999.99,3.24,3.367,2,9,24.5,0,24.5,37.37,1535.70904,2/4/22,16:21:49,22.57,56.18,37.37,1.06,7.75,-44.1,-3.3,-4.2,-1117,75,5.22,12.4,
25.91221273,-80.13752353,46:42.3,2/4/22,8,0.988,106.98,-7.155757217,1.16,103.3,96.95,1.2,-2.53,28.3,0.01,3.27,3.28,91,25,503.3,16.3,-1.5,D,1327.9,7,9.642,1,0.99,154,93.97,-80.13742736,25.91220672,0,0,1,N,0.6022949,63,63,11,111,111,93.25619,0,9999.99,3.28,3.407,2,9,24.5,0,24.5,38.99,1537.46666,2/4/22,16:21:50,22.61,58.33,38.99,1.075,7.76,-44.2,-2.9,-5.8,-2720,74.9,5.17,12.4,
25.91221182,-80.137519,46:43.3,2/4/22,8,1,105.87,-7.155757217,1.16,102,95.74,0.86,-0.01,28.2,0.01,3.29,3.29,91,25,503.3,16.3,-1.5,D,1327.9,7,9.183,1,1,154,93.54,-80.13742736,25.91220672,0,0,1,N,0.6449799,62,62,11,116,116,92.95253,0,9999.99,3.3,3.427,2,9,24.5,0,24.5,37.32,1535.65486,2/4/22,16:21:51,22.58,56.11,37.32,1.06,7.75,-44.1,-3.3,1.1,-3272,75,5.22,12.5,
25.9122108,-80.13751322,46:44.3,2/4/22,8,1.027,103.88,-7.155757217,1.16,101.1,94.9,1.23,-3.17,28.3,0.01,3.31,3.32,91,25,503.3,16.3,-1.5,D,1327.9,7,8.6,1,1.02,154,93.03,-80.13742736,25.91220672,0,0,1,N,0.6813547,64,64,11,117,117,92.6937,0,9999.99,3.32,3.447,2,9,24.5,0,24.5,39.35,1537.85769,2/4/22,16:21:52,22.61,58.81,39.35,1.028,7.76,-44.3,-3,-5.3,-1737,75,5.16,12.5,
